phi,Alice,CMS
-0.733867,0.0107396,0.0103567
-0.725333,0.0109107,0.0105169
-0.7168,0.0110843,0.0106793
-0.708267,0.0112603,0.010844
-0.699733,0.0114388,0.0110109
-0.6912,0.0116197,0.0111801
-0.682667,0.0118032,0.0113516
-0.674133,0.0119891,0.0115254
-0.6656,0.0121776,0.0117015
-0.657067,0.0123685,0.0118798
-0.648533,0.0125619,0.0120605
-0.64,0.0127578,0.0122434
-0.631467,0.0129561,0.0124286
-0.622933,0.013157,0.012616
-0.6144,0.0133602,0.0128057
-0.605867,0.013566,0.0129977
-0.597333,0.0137741,0.0131918
-0.5888,0.0139847,0.0133882
-0.580267,0.0141976,0.0135867
-0.571733,0.0144128,0.0137874
-0.5632,0.0146304,0.0139903
-0.554667,0.0148503,0.0141952
-0.546133,0.0150724,0.0144022
-0.5376,0.0152968,0.0146112
-0.529067,0.0155233,0.0148221
-0.520533,0.0157519,0.015035
-0.512,0.0159826,0.0152499
-0.503467,0.0162152,0.0154665
-0.494933,0.0164498,0.0156849
-0.4864,0.0166863,0.015905
-0.477867,0.0169246,0.0161268
-0.469333,0.0171646,0.0163501
-0.4608,0.0174063,0.016575
-0.452267,0.0176495,0.0168012
-0.443733,0.0178942,0.0170288
-0.4352,0.0181402,0.0172576
-0.426667,0.0183875,0.0174876
-0.418133,0.0186359,0.0177186
-0.4096,0.0188854,0.0179505
-0.401067,0.0191357,0.0181833
-0.392533,0.0193868,0.0184167
-0.384,0.0196386,0.0186507
-0.375467,0.0198908,0.0188852
-0.366933,0.0201434,0.0191199
-0.3584,0.0203961,0.0193548
-0.349867,0.0206488,0.0195896
-0.341333,0.0209014,0.0198243
-0.3328,0.0211536,0.0200586
-0.324267,0.0214053,0.0202924
-0.315733,0.0216562,0.0205255
-0.3072,0.0219061,0.0207577
-0.298667,0.0221549,0.0209887
-0.290133,0.0224022,0.0212185
-0.2816,0.0226479,0.0214467
-0.273067,0.0228918,0.0216732
-0.264533,0.0231335,0.0218977
-0.256,0.0233727,0.02212
-0.247467,0.0236094,0.0223397
-0.238933,0.023843,0.0225567
-0.2304,0.0240734,0.0227707
-0.221867,0.0243003,0.0229814
-0.213333,0.0245232,0.0231885
-0.2048,0.024742,0.0233917
-0.196267,0.0249563,0.0235907
-0.187733,0.0251657,0.0237851
-0.1792,0.0253698,0.0239748
-0.170667,0.0255684,0.0241592
-0.162133,0.0257611,0.0243382
-0.1536,0.0259474,0.0245112
-0.145067,0.0261269,0.024678
-0.136533,0.0262994,0.0248382
-0.128,0.0264643,0.0249914
-0.119467,0.0266213,0.0251373
-0.110933,0.0267699,0.0252753
-0.1024,0.0269098,0.0254053
-0.0938667,0.0270404,0.0255267
-0.0853333,0.0271615,0.0256391
-0.0768,0.0272725,0.0257423
-0.0682667,0.0273732,0.0258358
-0.0597333,0.027463,0.0259193
-0.0512,0.0275417,0.0259924
-0.0426667,0.0276089,0.0260549
-0.0341333,0.0276643,0.0261064
-0.0256,0.0277076,0.0261467
-0.0170667,0.0277388,0.0261756
-0.00853333,0.0277575,0.026193
-4.51028e-15,0.0277638,0.0261988
0.00853333,0.0277575,0.026193
0.0170667,0.0277388,0.0261756
0.0256,0.0277076,0.0261467
0.0341333,0.0276643,0.0261064
0.0426667,0.0276089,0.0260549
0.0512,0.0275417,0.0259924
0.0597333,0.027463,0.0259193
0.0682667,0.0273732,0.0258358
0.0768,0.0272725,0.0257423
0.0853333,0.0271615,0.0256391
0.0938667,0.0270404,0.0255267
0.1024,0.0269098,0.0254053
0.110933,0.0267699,0.0252753
0.119467,0.0266213,0.0251373
0.128,0.0264643,0.0249914
0.136533,0.0262994,0.0248382
0.145067,0.0261269,0.024678
0.1536,0.0259474,0.0245112
0.162133,0.0257611,0.0243382
0.170667,0.0255684,0.0241592
0.1792,0.0253698,0.0239748
0.187733,0.0251657,0.0237851
0.196267,0.0249563,0.0235907
0.2048,0.024742,0.0233917
0.213333,0.0245232,0.0231885
0.221867,0.0243003,0.0229814
0.2304,0.0240734,0.0227707
0.238933,0.023843,0.0225567
0.247467,0.0236094,0.0223397
0.256,0.0233727,0.02212
0.264533,0.0231335,0.0218977
0.273067,0.0228918,0.0216732
0.2816,0.0226479,0.0214467
0.290133,0.0224022,0.0212185
0.298667,0.0221549,0.0209887
0.3072,0.0219061,0.0207577
0.315733,0.0216562,0.0205255
0.324267,0.0214053,0.0202924
0.3328,0.0211536,0.0200586
0.341333,0.0209014,0.0198243
0.349867,0.0206488,0.0195896
0.3584,0.0203961,0.0193548
0.366933,0.0201434,0.0191199
0.375467,0.0198908,0.0188852
0.384,0.0196386,0.0186507
0.392533,0.0193868,0.0184167
0.401067,0.0191357,0.0181833
0.4096,0.0188854,0.0179505
0.418133,0.0186359,0.0177186
0.426667,0.0183875,0.0174876
0.4352,0.0181402,0.0172576
0.443733,0.0178942,0.0170288
0.452267,0.0176495,0.0168012
0.4608,0.0174063,0.016575
0.469333,0.0171646,0.0163501
0.477867,0.0169246,0.0161268
0.4864,0.0166863,0.015905
0.494933,0.0164498,0.0156849
0.503467,0.0162152,0.0154665
0.512,0.0159826,0.0152499
0.520533,0.0157519,0.015035
0.529067,0.0155233,0.0148221
0.5376,0.0152968,0.0146112
0.546133,0.0150724,0.0144022
0.554667,0.0148503,0.0141952
0.5632,0.0146304,0.0139903
0.571733,0.0144128,0.0137874
0.580267,0.0141976,0.0135867
0.5888,0.0139847,0.0133882
0.597333,0.0137741,0.0131918
0.605867,0.013566,0.0129977
0.6144,0.0133602,0.0128057
0.622933,0.013157,0.012616
0.631467,0.0129561,0.0124286
0.64,0.0127578,0.0122434
0.648533,0.0125619,0.0120605
0.657067,0.0123685,0.0118798
0.6656,0.0121776,0.0117015
0.674133,0.0119891,0.0115254
0.682667,0.0118032,0.0113516
0.6912,0.0116197,0.0111801
0.699733,0.0114388,0.0110109
0.708267,0.0112603,0.010844
0.7168,0.0110843,0.0106793
0.725333,0.0109107,0.0105169
0.733867,0.0107396,0.0103567
0.7424,0.010571,0.0101989
0.750933,0.0104048,0.0100432
0.759467,0.010241,0.00988977
0.768,0.0100796,0.00973855
0.776533,0.0099206,0.00958952
0.785067,0.00976397,0.00944268
0.7936,0.00960969,0.00929801
0.802133,0.00945775,0.00915548
0.810667,0.00930813,0.00901509
0.8192,0.0091608,0.00887681
0.827733,0.00901574,0.00874062
0.836267,0.00887294,0.00860651
0.8448,0.00873237,0.00847446
0.853333,0.00859401,0.00834444
0.861867,0.00845784,0.00821643
0.8704,0.00832382,0.00809042
0.878933,0.00819195,0.00796638
0.887467,0.00806219,0.00784429
0.896,0.00793452,0.00772413
0.904533,0.00780892,0.00760587
0.913067,0.00768535,0.0074895
0.9216,0.0075638,0.00737499
0.930133,0.00744424,0.00726231
0.938667,0.00732665,0.00715145
0.9472,0.007211,0.00704237
0.955733,0.00709725,0.00693507
0.964267,0.0069854,0.00682951
0.9728,0.00687541,0.00672567
0.981333,0.00676725,0.00662353
0.989867,0.00666091,0.00652306
0.9984,0.00655635,0.00642424
1.00693,0.00645356,0.00632706
1.01547,0.00635249,0.00623147
1.024,0.00625314,0.00613747
1.03253,0.00615547,0.00604503
1.04107,0.00605946,0.00595412
1.0496,0.00596508,0.00586473
1.05813,0.00587231,0.00577683
1.06667,0.00578113,0.0056904
1.0752,0.00569151,0.00560541
1.08373,0.00560343,0.00552185
1.09227,0.00551685,0.00543969
1.1008,0.00543177,0.00535891
1.10933,0.00534815,0.00527949
1.11787,0.00526597,0.00520141
1.1264,0.00518521,0.00512465
1.13493,0.00510584,0.00504918
1.14347,0.00502785,0.00497498
1.152,0.00495121,0.00490205
1.16053,0.0048759,0.00483034
1.16907,0.00480189,0.00475985
1.1776,0.00472916,0.00469056
1.18613,0.00465771,0.00462244
1.19467,0.00458749,0.00455548
1.2032,0.00451849,0.00448965
1.21173,0.0044507,0.00442494
1.22027,0.00438408,0.00436133
1.2288,0.00431863,0.00429881
1.23733,0.00425431,0.00423734
1.24587,0.00419112,0.00417692
1.2544,0.00412903,0.00411753
1.26293,0.00406802,0.00405915
1.27147,0.00400807,0.00400177
1.28,0.00394917,0.00394536
